Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Distance_KM,Delivery State
22.32,73.17,22.43,73.28,16.66,Gujarat
12.972793,80.249982,13.052793,80.329982,12.42,Karnataka
25.454648,81.834502,25.544648,81.924502,13.48,Uttar Pradesh
19.120083,72.907385,19.180083,72.967385,9.18,Maharashtra
12.972532,77.608179,13.002532,77.638179,4.66,Karnataka
11.003008,76.97544,11.083009,77.05544,12.46,Tamil Nadu
12.337928,76.617889,12.357928,76.637889,3.11,Karnataka
17.440827,78.393391,17.510827,78.463391,10.76,Telengana
30.914057,75.83982,30.944057,75.86982,4.4,Punjab
17.422819,78.449578,17.442819,78.469578,3.07,Telengana
21.160437,72.774209,21.170437,72.784209,1.52,Gujarat
11.022477,76.995667,11.082477,77.055667,9.35,Tamil Nadu
15.574828,73.766883,15.604828,73.796883,4.63,Goa
23.374989,85.335486,23.454989,85.415486,12.07,Jharkhand
23.354422,85.3329,23.404422,85.3829,7.55,Jharkhand
21.173493,72.801953,21.253493,72.881953,12.16,Gujarat
10.96185,76.971082,11.04185,77.051082,12.47,Tamil Nadu
26.90519,75.810753,26.97519,75.880753,10.43,Rajasthan
17.440827,78.393391,17.510827,78.463391,10.76,Telengana
22.310526,73.170937,22.330526,73.190937,3.03,Gujarat
26.913987,75.752891,26.993987,75.832891,11.92,Rajasthan
23.359407,85.325055,23.449407,85.415055,13.58,Jharkhand
11.003681,76.975525,11.013681,76.985525,1.56,Tamil Nadu
12.972793,80.249982,13.102793,80.379982,20.18,Karnataka
10.96185,76.971082,10.97185,76.981082,1.56,Tamil Nadu
23.359407,85.325055,23.489407,85.455055,19.62,Jharkhand
22.695207,75.866059,22.745207,75.916059,7.56,Madhya Pradesh
21.173493,72.801953,21.223493,72.851953,7.6,Gujarat
12.326356,76.619103,12.406356,76.699103,12.44,Karnataka
21.170096,72.789122,21.260096,72.879122,13.68,Gujarat
23.369746,85.33982,23.419746,85.38982,7.55,Jharkhand
10.000706,76.349516,10.110706,76.459516,17.17,Kerala
26.846156,75.8023,26.916156,75.8723,10.43,Rajasthan
19.003517,72.82765,19.073517,72.89765,10.71,Maharashtra
19.103249,72.846749,19.183249,72.926749,12.24,Maharashtra
19.120083,72.907385,19.190083,72.977385,10.71,Maharashtra
26.911378,75.789034,27.051378,75.929034,20.85,Rajasthan
26.914142,75.805704,26.984142,75.875704,10.43,Rajasthan
23.374989,85.335486,23.464989,85.425486,13.58,Jharkhand
22.751857,75.866699,22.861857,75.976699,16.64,Madhya Pradesh
26.911927,75.797282,27.001927,75.887282,13.41,Rajasthan
18.56245,73.916619,18.62245,73.976619,9.19,Maharashtra
19.12663,72.829976,19.18663,72.889976,9.18,Maharashtra
12.323978,76.627961,12.383978,76.687961,9.33,Karnataka
12.284747,76.625861,12.304747,76.645861,3.11,Karnataka
23.416792,85.316842,23.426792,85.326842,1.51,Jharkhand
12.311072,76.654878,12.341072,76.684878,4.66,Karnataka
11.003681,76.975525,11.023681,76.995525,3.12,Tamil Nadu
23.371292,85.327872,23.501292,85.457872,19.62,Jharkhand
22.722634,75.886959,22.762634,75.926959,6.05,Madhya Pradesh
21.175975,72.795503,21.225975,72.845503,7.6,Gujarat
17.431668,78.408321,17.521668,78.498321,13.83,Telengana
17.426228,78.407495,17.476228,78.457495,7.68,Telengana
17.429585,78.392621,17.439585,78.402621,1.54,Telengana
11.001852,76.976268,11.131852,77.106268,20.25,Tamil Nadu
19.131141,72.813074,19.201141,72.883074,10.71,Maharashtra
26.471529,80.313458,26.481529,80.323458,1.49,Uttar Pradesh
22.75004,75.902847,22.80004,75.952847,7.56,Madhya Pradesh
11.001852,76.976268,11.071852,77.046268,10.91,Tamil Nadu
13.026286,80.275235,13.066286,80.315235,6.21,Tamil Nadu
21.186884,72.793616,21.316884,72.923616,19.76,Gujarat
30.899584,75.809346,31.029584,75.939346,19.04,Punjab
30.361281,78.068022,30.371281,78.078022,1.47,Uttarakhand
12.972532,77.608179,13.052532,77.688179,12.42,Karnataka
12.975377,77.696664,13.045377,77.766664,10.87,Karnataka
11.022298,76.998349,11.102298,77.078349,12.46,Tamil Nadu
23.214294,77.435361,23.324294,77.545361,16.61,Madhya Pradesh
17.458998,78.500366,17.518998,78.560366,9.22,Telengana
12.914264,77.6784,12.934264,77.6984,3.11,Karnataka
12.321214,76.621094,12.371214,76.671094,7.77,Karnataka
27.159795,78.04299,27.219795,78.10299,8.93,Uttar Pradesh
21.185047,72.80859,21.205047,72.82859,3.04,Gujarat
21.157735,72.768778,21.227735,72.838778,10.64,Gujarat
18.516216,73.842527,18.546216,73.872527,4.6,Maharashtra
23.333017,85.3172,23.353017,85.3372,3.02,Jharkhand
30.328174,78.049117,30.368174,78.089117,5.87,Uttarakhand
23.371292,85.327872,23.481292,85.437872,16.6,Jharkhand
18.55144,73.804855,18.62144,73.874855,10.72,Maharashtra
30.89286,75.822199,30.90286,75.832199,1.47,Punjab
19.091458,72.827808,19.141458,72.877808,7.65,Maharashtra
12.939496,77.625999,12.979496,77.665999,6.21,Karnataka
11.010375,76.95295,11.140375,77.08295,20.25,Tamil Nadu
11.006686,76.951736,11.046686,76.991736,6.23,Tamil Nadu
17.426228,78.407495,17.496228,78.477495,10.76,Telengana
12.325461,76.632278,12.355461,76.662278,4.66,Karnataka
17.433809,78.386744,17.513809,78.466744,12.29,Telengana
15.576683,73.75575,15.706683,73.88575,20.07,Goa
23.353783,85.326967,23.403783,85.376967,7.55,Jharkhand
26.911378,75.789034,27.051378,75.929034,20.85,Rajasthan
12.939496,77.625999,12.989496,77.675999,7.76,Karnataka
12.970221,77.645396,13.030221,77.705396,9.32,Karnataka
12.934179,77.615797,13.014179,77.695797,12.42,Karnataka
26.849596,75.800512,26.859596,75.810512,1.49,Rajasthan
18.569156,73.774723,18.619156,73.824723,7.66,Maharashtra
22.727021,75.884167,22.857021,76.014167,19.66,Madhya Pradesh
13.064181,80.236442,13.114181,80.286442,7.76,Tamil Nadu
13.054347,80.257221,13.094347,80.297221,6.21,Tamil Nadu
22.745536,75.893106,22.795536,75.943106,7.56,Madhya Pradesh
10.027014,76.308053,10.067014,76.348053,6.24,Kerala
23.266261,77.379605,23.396261,77.509605,19.62,Madhya Pradesh
23.374878,85.335739,23.384878,85.345739,1.51,Jharkhand
23.359194,85.325447,23.419194,85.385447,9.06,Jharkhand
9.979186,76.317361,10.059186,76.397361,12.48,Kerala
9.959778,76.296106,9.999778,76.336106,6.24,Kerala
11.000762,76.981876,11.080762,77.061876,12.46,Tamil Nadu
10.96185,76.971082,11.03185,77.041082,10.91,Tamil Nadu
26.846156,75.8023,26.956156,75.9123,16.39,Rajasthan
18.592718,73.773572,18.612718,73.793572,3.06,Maharashtra
18.520016,73.830547,18.560016,73.870547,6.13,Maharashtra
15.51315,73.78346,15.52315,73.79346,1.54,Goa
19.254567,72.848923,19.364567,72.958923,16.82,Maharashtra
22.725835,75.887648,22.775835,75.937648,7.56,Madhya Pradesh
18.56245,73.916619,18.64245,73.996619,12.26,Maharashtra
22.75004,75.902847,22.78004,75.932847,4.54,Madhya Pradesh
19.221315,72.862381,19.291315,72.932381,10.7,Maharashtra
30.893234,75.82172,30.953234,75.88172,8.79,Punjab
22.725748,75.898497,22.735747,75.908497,1.51,Madhya Pradesh
26.956431,75.776649,27.026431,75.846649,10.43,Rajasthan
18.927584,72.832585,19.037584,72.942585,16.83,Maharashtra
21.186438,72.794115,21.216438,72.824115,4.56,Gujarat
10.96185,76.971082,10.97185,76.981082,1.56,Tamil Nadu
12.934179,77.615797,12.964179,77.645797,4.66,Karnataka
21.175104,72.804342,21.195104,72.824342,3.04,Gujarat
21.170096,72.789122,21.220096,72.839122,7.6,Gujarat
22.31279,73.170283,22.36279,73.220283,7.57,Gujarat
17.430448,78.418213,17.470448,78.458213,6.15,Telengana
30.319528,78.040267,30.399528,78.120267,11.75,Uttarakhand
19.065838,72.832658,19.125838,72.892658,9.18,Maharashtra
22.761593,75.886362,22.851593,75.976362,13.61,Madhya Pradesh
12.310972,76.659264,12.370972,76.719264,9.33,Karnataka
13.029198,77.570997,13.119198,77.660997,13.97,Karnataka
11.026117,76.944652,11.046117,76.964652,3.12,Tamil Nadu
26.902328,75.794257,26.912328,75.804257,1.49,Rajasthan
12.972793,80.249982,13.052793,80.329982,12.42,Karnataka
19.178321,72.834715,19.258321,72.914715,12.23,Maharashtra
19.207222,72.972281,19.227222,72.992281,3.06,Maharashtra
22.538731,88.364878,22.558731,88.384878,3.03,West Bengal
18.520016,73.830547,18.650016,73.960547,19.92,Maharashtra
19.091458,72.827808,19.131458,72.867808,6.12,Maharashtra
18.636215,73.751081,18.716215,73.831081,12.25,Maharashtra
22.753659,75.903365,22.863659,76.013365,16.64,Madhya Pradesh
11.016298,76.972076,11.046298,77.002076,4.67,Tamil Nadu
10.000706,76.349516,10.010706,76.359516,1.56,Kerala
18.56245,73.916619,18.63245,73.986619,10.72,Maharashtra
12.98041,77.640489,13.01041,77.670489,4.66,Karnataka
26.766536,75.837333,26.796536,75.867333,4.47,Rajasthan
18.530963,73.828972,18.590963,73.888972,9.19,Maharashtra
19.1813,72.836191,19.2613,72.916191,12.23,Maharashtra
13.054347,80.257221,13.164347,80.367221,17.07,Tamil Nadu
18.546258,73.904337,18.626258,73.984337,12.26,Maharashtra
19.22384,72.841347,19.23384,72.851347,1.53,Maharashtra
22.311844,73.165081,22.361844,73.215081,7.57,Gujarat
30.873988,75.842739,31.003988,75.972739,19.04,Punjab
17.430448,78.418213,17.470448,78.458213,6.15,Telengana
17.429585,78.392621,17.469585,78.432621,6.15,Telengana
18.563934,73.915367,18.653934,74.005367,13.79,Maharashtra
13.005801,80.250744,13.095801,80.340744,13.97,Tamil Nadu
23.354422,85.3329,23.414422,85.3929,9.06,Jharkhand
17.428294,78.404423,17.508294,78.484423,12.29,Telengana
22.651847,75.881991,22.721847,75.951991,10.59,Madhya Pradesh
26.90519,75.810753,26.92519,75.830753,2.98,Rajasthan
18.554382,73.798206,18.634382,73.878206,12.26,Maharashtra
12.310972,76.659264,12.380972,76.729264,10.88,Karnataka
12.326356,76.619103,12.416356,76.709103,13.99,Karnataka
13.049645,80.242268,13.129645,80.322268,12.42,Tamil Nadu
12.337928,76.617889,12.347928,76.627889,1.55,Karnataka
18.51421,73.838429,18.59421,73.918429,12.26,Maharashtra
21.185047,72.80859,21.195047,72.81859,1.52,Gujarat
13.027018,80.254791,13.097018,80.324791,10.87,Tamil Nadu
26.913483,75.803139,26.983483,75.873139,10.43,Rajasthan
21.170096,72.789122,21.280096,72.899122,16.72,Gujarat
11.02091,76.940432,11.04091,76.960432,3.12,Tamil Nadu
13.027018,80.254791,13.157018,80.384791,20.18,Tamil Nadu
19.131141,72.813074,19.151141,72.833074,3.06,Maharashtra
22.732225,75.874765,22.862225,76.004765,19.66,Madhya Pradesh
23.359033,85.325347,23.369033,85.335347,1.51,Jharkhand
12.323225,76.630028,12.333225,76.640028,1.55,Karnataka
11.001753,76.986241,11.131753,77.116241,20.25,Tamil Nadu
15.576683,73.75575,15.636683,73.81575,9.26,Goa
19.178321,72.834715,19.218321,72.874715,6.12,Maharashtra
26.902328,75.794257,26.912328,75.804257,1.49,Rajasthan
23.230791,77.43702,23.310791,77.51702,12.08,Madhya Pradesh
19.121999,72.908493,19.141999,72.928493,3.06,Maharashtra
21.183434,72.814492,21.243434,72.874492,9.12,Gujarat
19.131141,72.813074,19.201141,72.883074,10.71,Maharashtra
22.569367,88.433187,22.619367,88.483187,7.57,West Bengal
23.39925,85.390464,23.41925,85.410464,3.02,Jharkhand
17.450851,78.379347,17.510851,78.439347,9.22,Telengana
12.326356,76.619103,12.356356,76.649103,4.66,Karnataka
12.352058,76.60665,12.402058,76.65665,7.77,Karnataka
11.000762,76.981876,11.110762,77.091876,17.14,Tamil Nadu
17.431668,78.408321,17.561668,78.538321,19.98,Telengana
19.875908,75.358888,19.945908,75.428888,10.68,Maharashtra
30.885814,75.786976,30.895814,75.796976,1.47,Punjab
19.091458,72.827808,19.171458,72.907808,12.24,Maharashtra
21.186884,72.793616,21.196884,72.803616,1.52,Gujarat
18.543626,73.905101,18.613626,73.975101,10.72,Maharashtra
11.016298,76.972076,11.086298,77.042076,10.91,Tamil Nadu
12.972161,77.596014,13.082161,77.706014,17.08,Karnataka
17.458998,78.500366,17.508998,78.550366,7.68,Telengana
22.745536,75.893106,22.815536,75.963106,10.59,Madhya Pradesh
11.008638,76.984311,11.018638,76.994311,1.56,Tamil Nadu
12.914264,77.6784,12.994264,77.7584,12.42,Karnataka
17.455894,78.375467,17.585894,78.505467,19.97,Telengana
12.979096,77.640625,13.049096,77.710625,10.87,Karnataka
11.026117,76.944652,11.086117,77.004652,9.35,Tamil Nadu
30.89286,75.822199,31.02286,75.952199,19.04,Punjab
21.183434,72.814492,21.223434,72.854492,6.08,Gujarat
12.299524,76.64262,12.369524,76.71262,10.88,Karnataka
13.091809,80.219104,13.121809,80.249104,4.66,Tamil Nadu
12.323194,76.630583,12.383194,76.690583,9.33,Karnataka
30.895817,75.813112,30.925817,75.843112,4.4,Punjab
18.563934,73.915367,18.613934,73.965367,7.66,Maharashtra
12.979096,77.640625,13.019096,77.680625,6.21,Karnataka
23.333017,85.3172,23.413017,85.3972,12.08,Jharkhand
22.745536,75.893106,22.805536,75.953106,9.07,Madhya Pradesh
19.003517,72.82765,19.063517,72.88765,9.18,Maharashtra
12.949934,77.699386,12.989934,77.739386,6.21,Karnataka
9.979363,76.285001,10.049363,76.355001,10.92,Kerala
12.972161,77.596014,13.042161,77.666014,10.87,Karnataka
23.371292,85.327872,23.481292,85.437872,16.6,Jharkhand
18.994049,72.825203,19.044049,72.875203,7.65,Maharashtra
18.592718,73.773572,18.632718,73.813572,6.13,Maharashtra
18.994049,72.825203,19.054049,72.885203,9.18,Maharashtra
13.058616,80.264151,13.128616,80.334151,10.87,Tamil Nadu
22.310329,73.169083,22.380329,73.239083,10.6,Gujarat
13.049645,80.242268,13.069645,80.262268,3.1,Tamil Nadu
26.902328,75.794257,27.012328,75.904257,16.39,Rajasthan
27.161661,78.011544,27.191661,78.041544,4.46,Uttar Pradesh
18.554382,73.798206,18.594382,73.838206,6.13,Maharashtra
18.55144,73.804855,18.57144,73.824855,3.06,Maharashtra
23.39925,85.390464,23.42925,85.420464,4.53,Jharkhand
27.157772,78.04725,27.207772,78.09725,7.44,Uttar Pradesh
9.991703,76.293136,10.061703,76.363136,10.92,Kerala
23.353783,85.326967,23.393783,85.366967,6.04,Jharkhand
11.003669,76.976494,11.063669,77.036494,9.35,Tamil Nadu
18.516216,73.842527,18.526216,73.852527,1.53,Maharashtra
22.526461,88.364453,22.606461,88.444453,12.11,West Bengal
26.88842,75.800689,26.94842,75.860689,8.94,Rajasthan
18.51421,73.838429,18.60421,73.928429,13.79,Maharashtra
18.563934,73.915367,18.633934,73.985367,10.72,Maharashtra
26.90294,75.793007,26.99294,75.883007,13.41,Rajasthan
19.12663,72.829976,19.23663,72.939976,16.82,Maharashtra
26.914142,75.805704,26.944142,75.835704,4.47,Rajasthan
22.760072,75.892574,22.820072,75.952574,9.07,Madhya Pradesh
22.745536,75.893106,22.785536,75.933106,6.05,Madhya Pradesh
19.254567,72.848923,19.314567,72.908923,9.17,Maharashtra
23.371292,85.327872,23.461292,85.417872,13.58,Jharkhand
22.552996,88.35231,22.622996,88.42231,10.59,West Bengal
26.90519,75.810753,26.98519,75.890753,11.92,Rajasthan
17.483216,78.552111,17.493216,78.562111,1.54,Telengana
22.732225,75.874765,22.862225,76.004765,19.66,Madhya Pradesh
19.879631,75.323403,19.889631,75.333403,1.53,Maharashtra
12.284747,76.625861,12.354747,76.695861,10.88,Karnataka
27.165108,78.015053,27.235108,78.085053,10.42,Uttar Pradesh
18.516216,73.842527,18.576216,73.902527,9.19,Maharashtra
21.160522,72.771477,21.230522,72.841477,10.64,Gujarat
22.722634,75.886959,22.802634,75.966959,12.1,Madhya Pradesh
21.183434,72.814492,21.263434,72.894492,12.16,Gujarat
17.438263,78.397865,17.488263,78.447865,7.68,Telengana
11.025083,77.015393,11.055083,77.045393,4.67,Tamil Nadu
18.546947,73.900626,18.676947,74.030626,19.92,Maharashtra
22.651847,75.881991,22.721847,75.951991,10.59,Madhya Pradesh
11.021278,76.995017,11.041278,77.015017,3.12,Tamil Nadu
18.520016,73.830547,18.610016,73.920547,13.79,Maharashtra
22.725835,75.887648,22.745835,75.907648,3.03,Madhya Pradesh
19.874449,75.360232,19.894449,75.380232,3.05,Maharashtra
18.536718,73.830327,18.576718,73.870328,6.13,Maharashtra
22.761593,75.886362,22.781593,75.906362,3.02,Madhya Pradesh
22.310329,73.169083,22.330329,73.189083,3.03,Gujarat
26.911378,75.789034,26.931378,75.809034,2.98,Rajasthan
17.438263,78.397865,17.498263,78.457865,9.22,Telengana
25.454648,81.834502,25.534648,81.914502,11.98,Uttar Pradesh
19.178321,72.834715,19.288321,72.944715,16.82,Maharashtra
22.311844,73.165081,22.371844,73.225081,9.09,Gujarat
12.972793,80.249982,13.012793,80.289982,6.21,Karnataka
23.416792,85.316842,23.426792,85.326842,1.51,Jharkhand
13.022394,80.242439,13.082394,80.302439,9.31,Tamil Nadu
11.003681,76.975525,11.043681,77.015525,6.23,Tamil Nadu
22.31279,73.170283,22.40279,73.260283,13.63,Gujarat
22.725835,75.887648,22.835835,75.997648,16.64,Madhya Pradesh
17.422819,78.449578,17.532819,78.559578,16.9,Telengana
11.003008,76.97544,11.113008,77.08544,17.14,Tamil Nadu
22.744648,75.894377,22.854648,76.004377,16.64,Madhya Pradesh
11.000762,76.981876,11.060762,77.041876,9.35,Tamil Nadu
22.725748,75.898497,22.855747,76.028497,19.66,Madhya Pradesh
22.745049,75.892471,22.805049,75.952471,9.07,Madhya Pradesh
26.911378,75.789034,26.951378,75.829034,5.96,Rajasthan
12.949934,77.699386,12.999934,77.749386,7.76,Karnataka
17.458998,78.500366,17.478998,78.520366,3.07,Telengana
9.979363,76.285001,10.109363,76.415001,20.29,Kerala
18.593481,73.785901,18.653481,73.845901,9.19,Maharashtra
26.921411,75.793604,26.971411,75.843604,7.45,Rajasthan
26.479108,80.315042,26.559108,80.395042,11.94,Uttar Pradesh
13.027018,80.254791,13.107018,80.334791,12.42,Tamil Nadu
18.927584,72.832585,19.007584,72.912585,12.24,Maharashtra
19.1813,72.836191,19.2013,72.856191,3.06,Maharashtra
21.149834,72.778666,21.189834,72.818666,6.08,Gujarat
13.091809,80.219104,13.131809,80.259104,6.21,Tamil Nadu
22.761226,75.887522,22.811226,75.937522,7.56,Madhya Pradesh
18.536718,73.830327,18.646718,73.940327,16.85,Maharashtra
17.429585,78.392621,17.459585,78.422621,4.61,Telengana
21.175975,72.795503,21.245975,72.865503,10.64,Gujarat
26.849596,75.800512,26.939596,75.890512,13.41,Rajasthan
13.081878,80.248519,13.191878,80.358519,17.07,Tamil Nadu
22.695207,75.866059,22.735207,75.906059,6.05,Madhya Pradesh
22.695207,75.866059,22.745207,75.916059,7.56,Madhya Pradesh
18.536562,73.896485,18.666562,74.026485,19.92,Maharashtra
19.121999,72.908493,19.181999,72.968493,9.18,Maharashtra
12.913041,77.683237,12.973041,77.743237,9.32,Karnataka
19.065838,72.832658,19.115838,72.882658,7.65,Maharashtra
21.175975,72.795503,21.235975,72.855503,9.12,Gujarat
26.766536,75.837333,26.906536,75.977333,20.86,Rajasthan
11.024839,77.007003,11.064839,77.047003,6.23,Tamil Nadu
26.473698,80.352677,26.563698,80.442677,13.43,Uttar Pradesh
21.157735,72.768778,21.287735,72.898778,19.76,Gujarat
30.366322,78.070453,30.506322,78.210453,20.55,Uttarakhand
26.913987,75.752891,26.963987,75.802891,7.45,Rajasthan
19.091458,72.827808,19.181458,72.917808,13.77,Maharashtra
12.934179,77.615797,12.974179,77.655797,6.21,Karnataka
26.471529,80.313458,26.531529,80.373458,8.95,Uttar Pradesh
19.176269,72.836721,19.256269,72.916721,12.23,Maharashtra
30.332735,78.054222,30.372735,78.094222,5.87,Uttarakhand
11.016298,76.972076,11.066298,77.022076,7.79,Tamil Nadu
21.173343,72.792731,21.203343,72.822731,4.56,Gujarat
12.334022,76.618203,12.404022,76.688203,10.88,Karnataka
17.450851,78.379347,17.580851,78.509347,19.97,Telengana
18.994049,72.825203,19.004049,72.835203,1.53,Maharashtra
19.176269,72.836721,19.206269,72.866721,4.59,Maharashtra
26.902328,75.794257,26.912328,75.804257,1.49,Rajasthan
12.326356,76.619103,12.346356,76.639103,3.11,Karnataka
17.426228,78.407495,17.486228,78.467495,9.22,Telengana
17.451976,78.385883,17.581976,78.515883,19.97,Telengana
19.221315,72.862381,19.241315,72.882381,3.06,Maharashtra
11.006686,76.951736,11.016686,76.961736,1.56,Tamil Nadu
26.914142,75.805704,27.054142,75.945704,20.85,Rajasthan
21.183434,72.814492,21.293434,72.924492,16.72,Gujarat
22.727021,75.884167,22.837021,75.994167,16.64,Madhya Pradesh
11.016298,76.972076,11.106298,77.062076,14.02,Tamil Nadu
12.970324,77.645748,13.040324,77.715748,10.87,Karnataka
23.374878,85.335739,23.424878,85.385739,7.55,Jharkhand
13.005801,80.250744,13.095801,80.340744,13.97,Tamil Nadu
13.081878,80.248519,13.131878,80.298519,7.76,Tamil Nadu
26.766536,75.837333,26.876536,75.947333,16.39,Rajasthan
17.451976,78.385883,17.521976,78.455883,10.76,Telengana
19.131141,72.813074,19.26114,72.943074,19.88,Maharashtra
17.429585,78.392621,17.489585,78.452621,9.22,Telengana
